module,controller,method,path,auth_guard,dto_in,dto_out,statuses,file,line
vendor,VendorController,GET,/vendors,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Query: CursorPaginationDto,"{ data: Record<string, unknown>[]; pagination: { nextCursor: string | null; hasMore: boolean; limit: number; }; }","200, 401",src\modules\vendor\vendor.controller.ts,43
vendor,VendorController,GET,/vendors/me,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",,"Record<string, unknown>","200, 401",src\modules\vendor\vendor.controller.ts,53
vendor,VendorController,GET,/vendors/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT)",@Param: string,"Record<string, unknown>","200, 404, 401",src\modules\vendor\vendor.controller.ts,62
vendor,VendorController,PATCH,/vendors/me,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",@Body: UpdateVendorDto,"Record<string, unknown>","200, 404, 400, 401",src\modules\vendor\vendor.controller.ts,73
vendor,VendorController,PATCH,/vendors/:id,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: UpdateVendorDto","Record<string, unknown>","200, 404, 400, 401",src\modules\vendor\vendor.controller.ts,87
vendor,VendorController,PATCH,/vendors/:id/status,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { isActive: boolean }","Record<string, unknown>","200, 404, 400, 401",src\modules\vendor\vendor.controller.ts,103
vendor,VendorController,POST,/vendors/:id/reset-password,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')","@Param: string, @Body: { password: string }",{ message: string; },"201, 400, 401",src\modules\vendor\vendor.controller.ts,119
vendor,VendorController,GET,/vendors/dashboard/overview,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",,{ totalSales: number; totalOrders: number; averageOrderValue: number; todaySales: number; todayOrders: number; pendingOrders: number; },"200, 401",src\modules\vendor\vendor.controller.ts,134
vendor,VendorController,GET,/vendors/account/statement,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",,{ currentBalance: number; totalEarnings: number; totalWithdrawals: number; pendingAmount: number; transactions: never[]; },"200, 401",src\modules\vendor\vendor.controller.ts,143
vendor,VendorController,GET,/vendors/settlements,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",,never[],"200, 401",src\modules\vendor\vendor.controller.ts,152
vendor,VendorController,POST,/vendors/settlements,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",@Body: { amount: number; bankAccount?: string },{ _id: string; amount: number; status: string; requestedDate: Date; vendorId: string; bankAccount: string | undefined; },"201, 400, 401",src\modules\vendor\vendor.controller.ts,161
vendor,VendorController,GET,/vendors/sales,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",@Query: number,never[],"200, 401",src\modules\vendor\vendor.controller.ts,175
vendor,VendorController,POST,/vendors/account/delete-request,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.VENDOR_JWT)",@Body: { reason?: string; exportData?: boolean },{ message: string; scheduledDeletionDate: string; },"201, 400, 401",src\modules\vendor\vendor.controller.ts,187
wallet,V2WalletController,POST,/v2/wallet/coupons/apply,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: string,{ success: boolean; message: string; data: { code: string; discount: number; appliedAt: Date; }; },"200, 400, 401",src\modules\wallet\v2-wallet.controller.ts,31
wallet,V2WalletController,GET,/v2/wallet/coupons/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ success: boolean; data: never[]; message: string; },"200, 401",src\modules\wallet\v2-wallet.controller.ts,53
wallet,V2WalletController,GET,/v2/wallet/coupons/history,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ success: boolean; data: never[]; message: string; },"200, 401",src\modules\wallet\v2-wallet.controller.ts,67
wallet,V2WalletController,GET,/v2/wallet/subscriptions/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ success: boolean; data: never[]; message: string; },"200, 401",src\modules\wallet\v2-wallet.controller.ts,81
wallet,WalletController,GET,/wallet/balance,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ userId: unknown; balance: number; onHold: number; availableBalance: number; totalSpent: number; totalEarned: number; loyaltyPoints: number; savings: number; currency: string; lastUpdated: Date; },"200, 401",src\modules\wallet\wallet.controller.ts,40
wallet,WalletController,GET,/wallet/transactions,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction>","200, 401",src\modules\wallet\wallet.controller.ts,55
wallet,WalletController,POST,/wallet/transaction,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: CreateTransactionDto,"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 403",src\modules\wallet\wallet.controller.ts,74
wallet,WalletController,POST,/wallet/hold,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },"import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }","201, 400, 401, 200, 403",src\modules\wallet\wallet.controller.ts,93
wallet,WalletController,POST,/wallet/release,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },{ success: boolean; },"201, 400, 401, 200, 404, 403",src\modules\wallet\wallet.controller.ts,123
wallet,WalletController,POST,/wallet/refund,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.JWT), @Roles('admin', 'superadmin')",@Body: { userId: string; amount: number; orderId?: string },{ success: boolean; },"201, 400, 401, 200, 404, 403",src\modules\wallet\wallet.controller.ts,157
wallet,WalletController,POST,/wallet/topup/kuraimi,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Body: {
      amount: number;
      SCustID: string;
      PINPASS: string;
    }","{ success: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; newBalance: number; }","201, 400, 401, 200",src\modules\wallet\wallet.controller.ts,194
wallet,WalletController,POST,/wallet/topup/verify,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Body: { transactionId: string },"{ verified: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; }","201, 400, 401, 200, 404",src\modules\wallet\wallet.controller.ts,234
wallet,WalletController,GET,/wallet/topup/history,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/common/utils/pagination.helper"").PaginationResult<import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction>","200, 401",src\modules\wallet\wallet.controller.ts,262
wallet,WalletController,GET,/wallet/topup/methods,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ methods: { id: string; name: string; enabled: boolean; }[]; },"200, 401",src\modules\wallet\wallet.controller.ts,281
wallet,WalletController,POST,/wallet/withdraw/request,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Body: {
      amount: number;
      method: string;
      accountInfo: Record<string, unknown>;
    }",{ success: boolean; message: string; requestId: string; },"201, 400, 401",src\modules\wallet\wallet.controller.ts,297
wallet,WalletController,GET,/wallet/withdraw/my,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,{ data: never[]; pagination: { nextCursor: null; hasMore: boolean; limit: number; }; },"200, 401",src\modules\wallet\wallet.controller.ts,345
wallet,WalletController,PATCH,/wallet/withdraw/:id/cancel,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Param: string,{ success: boolean; message: string; },"200, 404, 400, 401",src\modules\wallet\wallet.controller.ts,364
wallet,WalletController,GET,/wallet/withdraw/methods,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",,{ methods: { id: string; name: string; minAmount: number; maxAmount: number; }[]; },"200, 401",src\modules\wallet\wallet.controller.ts,386
wallet,WalletController,POST,/wallet/pay-bill,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)","@Body: {
      billType: string;
      billNumber: string;
      amount: number;
    }","{ success: boolean; transaction: import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; }; newBalance: number; }","201, 400, 401, 200",src\modules\wallet\wallet.controller.ts,408
wallet,WalletController,GET,/wallet/bills,"[Class] UnifiedAuthGuard, [Class] RolesGuard, [Class] @ApiBearerAuth, @Auth(AuthType.FIREBASE)",@Query: CursorPaginationDto,"{ data: (import(""mongoose"").Document<unknown, {}, import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction, {}, {}> & import(""C:/Users/Administrator/Desktop/bthwani_git/backend-nest/src/modules/wallet/entities/wallet-transaction.entity"").WalletTransaction & Required<{ _id: unknown; }> & { __v: number; })[]; pagination: { nextCursor: string | null; hasMore: boolean; limit: number; }; }","200, 401",src\modules\wallet\wallet.controller.ts,453
